"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"HR@1","FPPTER405","00:18:48.585",1128585,"00:18:48.751",1128751,"00:00:00.166",166,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:19:34.241",1174241,"00:19:34.696",1174696,"00:00:00.455",455,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:19:37.636",1177636,"00:19:38.002",1178002,"00:00:00.366",366,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:19:53.562",1193562,"00:19:53.686",1193686,"00:00:00.124",124,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:19:59.510",1199510,"00:19:59.710",1199710,"00:00:00.200",200,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:20:00.427",1200427,"00:20:00.586",1200586,"00:00:00.159",159,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:22:04.162",1324162,"00:22:04.383",1324383,"00:00:00.221",221,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:22:06.635",1326635,"00:22:06.800",1326800,"00:00:00.165",165,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:22:46.746",1366746,"00:22:46.843",1366843,"00:00:00.097",97,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:23:09.530",1389530,"00:23:09.724",1389724,"00:00:00.194",194,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:23:11.031",1391031,"00:23:11.183",1391183,"00:00:00.152",152,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:23:13.218",1393218,"00:23:13.376",1393376,"00:00:00.158",158,"pp-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTER405","00:23:56.457",1436457,"00:23:56.595",1436595,"00:00:00.138",138,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:00:37.753",37753,"00:00:38.388",38388,"00:00:00.635",635,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:00:40.121",40121,"00:00:40.915",40915,"00:00:00.794",794,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:00:44.816",44816,"00:00:45.761",45761,"00:00:00.945",945,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:00:46.716",46716,"00:00:48.270",48270,"00:00:01.554",1554,"specific-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:01:01.184",61184,"00:01:01.508",61508,"00:00:00.324",324,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:01:07.428",67428,"00:01:08.138",68138,"00:00:00.710",710,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:02:15.602",135602,"00:02:16.277",136277,"00:00:00.675",675,"pro-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:02:20.055",140055,"00:02:20.428",140428,"00:00:00.373",373,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:02:26.282",146282,"00:02:26.406",146406,"00:00:00.124",124,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:03:12.876",192876,"00:03:13.041",193041,"00:00:00.165",165,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:03:22.841",202841,"00:03:23.779",203779,"00:00:00.938",938,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:03:27.249",207249,"00:03:27.415",207415,"00:00:00.166",166,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:03:38.364",218364,"00:03:38.502",218502,"00:00:00.138",138,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:04:14.686",254686,"00:04:14.810",254810,"00:00:00.124",124,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:04:21.998",261998,"00:04:22.088",262088,"00:00:00.090",90,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:04:23.951",263951,"00:04:24.654",264654,"00:00:00.703",703,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:04:40.365",280365,"00:04:40.503",280503,"00:00:00.138",138,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:04:46.047",286047,"00:04:46.191",286191,"00:00:00.144",144,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:09.442",309442,"00:05:09.573",309573,"00:00:00.131",131,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:44.559",344559,"00:05:44.711",344711,"00:00:00.152",152,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:46.052",346052,"00:05:46.693",346693,"00:00:00.641",641,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:50.027",350027,"00:05:51.013",351013,"00:00:00.986",986,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:51.247",351247,"00:05:52.220",352220,"00:00:00.973",973,"specific-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:53.078",353078,"00:05:53.754",353754,"00:00:00.676",676,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:55.054",355054,"00:05:56.557",356557,"00:00:01.503",1503,"specific-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:05:58.043",358043,"00:05:58.532",358532,"00:00:00.489",489,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:06:05.633",365633,"00:06:05.805",365805,"00:00:00.172",172,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:06:37.190",397190,"00:06:37.673",397673,"00:00:00.483",483,"pro-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:06:40.135",400135,"00:06:40.335",400335,"00:00:00.200",200,"pp-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:06:41.827",401827,"00:06:42.013",402013,"00:00:00.186",186,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:07:27.256",447256,"00:07:27.491",447491,"00:00:00.235",235,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:07:36.488",456488,"00:07:37.516",457516,"00:00:01.028",1028,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:07:43.844",463844,"00:07:44.010",464010,"00:00:00.166",166,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:07:58.098",478098,"00:07:58.319",478319,"00:00:00.221",221,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:08:08.463",488463,"00:08:09.008",489008,"00:00:00.545",545,"pro-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:08:10.049",490049,"00:08:10.276",490276,"00:00:00.227",227,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:08:14.650",494650,"00:08:14.871",494871,"00:00:00.221",221,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:08:16.914",496914,"00:08:17.032",497032,"00:00:00.118",118,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:08:34.013",514013,"00:08:35.799",515799,"00:00:01.786",1786,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:08:46.740",526740,"00:08:47.264",527264,"00:00:00.524",524,"generic-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:09:01.358",541358,"00:09:01.551",541551,"00:00:00.193",193,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:09:04.997",544997,"00:09:05.769",545769,"00:00:00.772",772,"generic-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:09:43.589",583589,"00:09:44.437",584437,"00:00:00.848",848,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:11:34.376",694376,"00:11:34.666",694666,"00:00:00.290",290,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:11:35.422",695422,"00:11:35.725",695725,"00:00:00.303",303,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:11:37.279",697279,"00:11:37.424",697424,"00:00:00.145",145,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:11:45.542",705542,"00:11:45.673",705673,"00:00:00.131",131,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:11:47.694",707694,"00:11:47.943",707943,"00:00:00.249",249,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:11:48.559",708559,"00:11:49.325",709325,"00:00:00.766",766,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:12:14.244",734244,"00:12:14.444",734444,"00:00:00.200",200,"generic-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:12:47.659",767659,"00:12:47.797",767797,"00:00:00.138",138,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:12:50.802",770802,"00:12:50.947",770947,"00:00:00.145",145,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:12:57.580",777580,"00:12:57.676",777676,"00:00:00.096",96,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:13:01.323",781323,"00:13:01.413",781413,"00:00:00.090",90,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:13:05.123",785123,"00:13:05.233",785233,"00:00:00.110",110,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:13:08.258",788258,"00:13:08.451",788451,"00:00:00.193",193,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:13:56.457",836457,"00:13:56.802",836802,"00:00:00.345",345,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:14:04.804",844804,"00:14:05.280",845280,"00:00:00.476",476,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:14:08.614",848614,"00:14:09.242",849242,"00:00:00.628",628,"specific-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:14:09.568",849568,"00:14:09.733",849733,"00:00:00.165",165,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:14:23.198",863198,"00:14:23.708",863708,"00:00:00.510",510,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:14:26.389",866389,"00:14:27.203",867203,"00:00:00.814",814,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:15:24.659",924659,"00:15:25.121",925121,"00:00:00.462",462,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:15:34.364",934364,"00:15:34.936",934936,"00:00:00.572",572,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:15:36.520",936520,"00:15:37.230",937230,"00:00:00.710",710,"specific-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:15:38.757",938757,"00:15:38.915",938915,"00:00:00.158",158,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:16:19.041",979041,"00:16:19.200",979200,"00:00:00.159",159,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:16:31.096",991096,"00:16:31.255",991255,"00:00:00.159",159,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:17:33.487",1053487,"00:17:33.611",1053611,"00:00:00.124",124,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:18:20.344",1100344,"00:18:20.523",1100523,"00:00:00.179",179,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:18:24.191",1104191,"00:18:24.349",1104349,"00:00:00.158",158,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:18:24.984",1104984,"00:18:25.390",1105390,"00:00:00.406",406,"generic-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:18:26.403",1106403,"00:18:26.610",1106610,"00:00:00.207",207,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:18:27.392",1107392,"00:18:27.647",1107647,"00:00:00.255",255,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:18:29.993",1109993,"00:18:30.166",1110166,"00:00:00.173",173,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:10.540",1150540,"00:19:10.664",1150664,"00:00:00.124",124,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:31.509",1171509,"00:19:31.874",1171874,"00:00:00.365",365,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:32.060",1172060,"00:19:32.784",1172784,"00:00:00.724",724,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:33.301",1173301,"00:19:33.784",1173784,"00:00:00.483",483,"generic-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:39.675",1179675,"00:19:40.138",1180138,"00:00:00.463",463,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:46.094",1186094,"00:19:46.225",1186225,"00:00:00.131",131,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:19:46.783",1186783,"00:19:47.231",1187231,"00:00:00.448",448,"specific-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:20:54.489",1254489,"00:20:54.620",1254620,"00:00:00.131",131,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:21:54.176",1314176,"00:21:54.314",1314314,"00:00:00.138",138,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:21:56.331",1316331,"00:21:56.972",1316972,"00:00:00.641",641,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:21:57.542",1317542,"00:21:57.707",1317707,"00:00:00.165",165,"pp-old-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:22:47.966",1367966,"00:22:48.104",1368104,"00:00:00.138",138,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:23:40.350",1420350,"00:23:40.495",1420495,"00:00:00.145",145,"pp-new-point","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:23:48.728",1428728,"00:23:49.901",1429901,"00:00:01.173",1173,"specific-new-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@2","FPPTER40","00:23:52.863",1432863,"00:23:53.056",1433056,"00:00:00.193",193,"pp-old-nopoint","FPPT-ENG-Phase1-20191112-v8-ALS-v2.eaf"
"HR@1","FPPTRR105","00:00:25.827",25827,"00:00:26.176",26176,"00:00:00.349",349,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:00:49.659",49659,"00:00:50.170",50170,"00:00:00.511",511,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:00:51.340",51340,"00:00:52.085",52085,"00:00:00.745",745,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:00:53.473",53473,"00:00:53.728",53728,"00:00:00.255",255,"pp-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:00:57.303",57303,"00:00:58.676",58676,"00:00:01.373",1373,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:00:59.495",59495,"00:00:59.751",59751,"00:00:00.256",256,"generic-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:01.056",61056,"00:01:01.205",61205,"00:00:00.149",149,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:06.773",66773,"00:01:07.081",67081,"00:00:00.308",308,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:08.533",68533,"00:01:09.001",69001,"00:00:00.468",468,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:16.011",76011,"00:01:16.118",76118,"00:00:00.107",107,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:19.883",79883,"00:01:19.957",79957,"00:00:00.074",74,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:31.304",91304,"00:01:32.112",92112,"00:00:00.808",808,"generic-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:37.656",97656,"00:01:37.996",97996,"00:00:00.340",340,"generic-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:49.622",109622,"00:01:50.558",110558,"00:00:00.936",936,"generic-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:01:55.000",115000,"00:01:55.287",115287,"00:00:00.287",287,"generic-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:06.489",126489,"00:02:07.754",127754,"00:00:01.265",1265,"specific-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:10.063",130063,"00:02:10.350",130350,"00:00:00.287",287,"specific-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:12.911",132911,"00:02:13.837",133837,"00:00:00.926",926,"specific-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:16.294",136294,"00:02:16.497",136497,"00:00:00.203",203,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:16.844",136844,"00:02:17.132",137132,"00:00:00.288",288,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:17.697",137697,"00:02:17.910",137910,"00:00:00.213",213,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:02:49.428",169428,"00:02:55.269",175269,"00:00:05.841",5841,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:05.515",185515,"00:03:05.664",185664,"00:00:00.149",149,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:08.004",188004,"00:03:08.121",188121,"00:00:00.117",117,"pp-old-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:09.732",189732,"00:03:09.913",189913,"00:00:00.181",181,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:14.648",194648,"00:03:14.797",194797,"00:00:00.149",149,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:26.535",206535,"00:03:27.152",207152,"00:00:00.617",617,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:31.142",211142,"00:03:31.366",211366,"00:00:00.224",224,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:44.593",224593,"00:03:44.827",224827,"00:00:00.234",234,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:03:45.897",225897,"00:03:46.035",226035,"00:00:00.138",138,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:04:19.039",259039,"00:04:19.262",259262,"00:00:00.223",223,"specific-new-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:04:39.228",279228,"00:04:39.430",279430,"00:00:00.202",202,"pp-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:04:40.903",280903,"00:04:41.179",281179,"00:00:00.276",276,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:04:53.298",293298,"00:04:53.447",293447,"00:00:00.149",149,"pp-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:05:29.459",329459,"00:05:29.618",329618,"00:00:00.159",159,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:05:37.457",337457,"00:05:37.723",337723,"00:00:00.266",266,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:05:51.536",351536,"00:05:51.855",351855,"00:00:00.319",319,"pp-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:05:53.087",353087,"00:05:53.672",353672,"00:00:00.585",585,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:07:13.253",433253,"00:07:13.519",433519,"00:00:00.266",266,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:07:24.138",444138,"00:07:24.457",444457,"00:00:00.319",319,"pp-old-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:07:54.085",474085,"00:07:54.617",474617,"00:00:00.532",532,"specific-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:07:56.633",476633,"00:07:57.633",477633,"00:00:01.000",1000,"specific-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:07:58.498",478498,"00:07:58.701",478701,"00:00:00.203",203,"pp-old-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:00.269",480269,"00:08:00.450",480450,"00:00:00.181",181,"pp-old-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:05.132",485132,"00:08:05.366",485366,"00:00:00.234",234,"pp-old-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:08.279",488279,"00:08:08.715",488715,"00:00:00.436",436,"specific-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:10.513",490513,"00:08:11.279",491279,"00:00:00.766",766,"generic-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:12.136",492136,"00:08:12.987",492987,"00:00:00.851",851,"generic-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:14.556",494556,"00:08:15.556",495556,"00:00:01.000",1000,"generic-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:17.921",497921,"00:08:18.059",498059,"00:00:00.138",138,"pp-old-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:26.893",506893,"00:08:27.371",507371,"00:00:00.478",478,"generic-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:36.227",516227,"00:08:36.398",516398,"00:00:00.171",171,"pp-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:41.062",521062,"00:08:41.338",521338,"00:00:00.276",276,"pp-new-point","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:08:43.849",523849,"00:08:44.137",524137,"00:00:00.288",288,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
"HR@1","FPPTRR105","00:09:07.174",547174,"00:09:07.557",547557,"00:00:00.383",383,"pp-old-nopoint","FPPT-RUS-Phase1-20181206-v6.eaf"
