speaker,begin,end,dur,trial,coart,affil,infstat,shape,effort,traj,orient,target,cards,lang,phase
FPPTER201,2024-01-09T23:10:43Z,2024-01-09T23:10:44Z,1149,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,whatever.this.gossip.is,noun,old,index,nocontact,complex,vertical,interior,multiple,eng,S
FPPTER201,2024-01-09T23:10:48Z,2024-01-09T23:10:49Z,790,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.hit.his.kid.too,ambiguous,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:10:56Z,2024-01-09T23:11:00Z,3530,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.s.kind.of.i.don.t.know,pro,old,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:11:01Z,2024-01-09T23:11:02Z,1250,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,what.he.has.done,pro,new,index,contact,complex,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:11:38Z,2024-01-09T23:11:39Z,1171,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.s.obviously,pro,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:11:39Z,2024-01-09T23:11:40Z,665,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,getting.beaten,other,new,index,contact,simple,vertical,individ,multiple,eng,S
FPPTER201,2024-01-09T23:11:52Z,2024-01-09T23:11:53Z,1167,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.s.happy.to.go.back,ambiguous,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:12:05Z,2024-01-09T23:12:06Z,640,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,not.a.very.nice.jail.to.be.in,noun,new,index,contact,simple,vertical,individ,multiple,eng,S
FPPTER201,2024-01-09T23:12:21Z,2024-01-09T23:12:21Z,735,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,old,index,nocontact,complex,up,interior,multiple,eng,S
FPPTER201,2024-01-09T23:12:47Z,2024-01-09T23:12:48Z,342,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,i.believe,other,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:12:48Z,2024-01-09T23:12:48Z,680,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.his.son,ambiguous,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:12:48Z,2024-01-09T23:12:50Z,1660,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,his.son,noun,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:12:50Z,2024-01-09T23:12:51Z,899,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:13:05Z,2024-01-09T23:13:05Z,262,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:13:05Z,2024-01-09T23:13:05Z,430,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:13:05Z,2024-01-09T23:13:06Z,445,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:13:06Z,2024-01-09T23:13:06Z,330,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:13:06Z,2024-01-09T23:13:07Z,1410,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,palm,nocontact,complex,down,card,multiple,eng,S
FPPTER201,2024-01-09T23:13:21Z,2024-01-09T23:13:22Z,1297,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.doesn.t.look.very.impressed.here,ambiguous,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:13:22Z,2024-01-09T23:13:22Z,435,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,old,index,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:13:25Z,2024-01-09T23:13:25Z,787,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.changed,ambiguous,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:13:36Z,2024-01-09T23:13:37Z,672,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.was.fairly.young.here,pro,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:13:37Z,2024-01-09T23:13:38Z,600,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,still,other,old,index,nocontact,simple,vertical,interior,multiple,eng,S
FPPTER201,2024-01-09T23:14:01Z,2024-01-09T23:14:03Z,1520,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,i.think.we.re.going.back.now,other,other,index,nocontact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:14:03Z,2024-01-09T23:14:05Z,1852,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,it.looks.like.it.is.the.baby,noun,new,index,contact,complex,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:14:05Z,2024-01-09T23:14:06Z,1780,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.has.the.bottle.in.his.hand,noun,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:14:06Z,2024-01-09T23:14:08Z,1786,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,new,index,contact,complex,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:14:08Z,2024-01-09T23:14:09Z,1190,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,her.father.i.believe,noun,new,index,contact,complex,down,interior,multiple,eng,H
FPPTER201,2024-01-09T23:14:09Z,2024-01-09T23:14:10Z,475,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:14:10Z,2024-01-09T23:14:10Z,370,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:14:10Z,2024-01-09T23:14:11Z,884,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,is.witnessing,other,new,index,nocontact,complex,vertical,card,multiple,eng,S
FPPTER201,2024-01-09T23:14:21Z,2024-01-09T23:14:22Z,817,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.does.come,pro,new,palm,contact,complex,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:14:24Z,2024-01-09T23:14:24Z,644,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.has.a.drink,ambiguous,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:14:31Z,2024-01-09T23:14:31Z,710,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,they.seem.to.be.happy,ambiguous,old,palm,nocontact,simple,vertical,interior,multiple,eng,S
FPPTER201,2024-01-09T23:14:33Z,2024-01-09T23:14:34Z,409,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,they.seem.to.be.happy,ambiguous,old,palm,nocontact,simple,vertical,interior,multiple,eng,S
FPPTER201,2024-01-09T23:14:37Z,2024-01-09T23:14:38Z,981,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,alcohol,noun,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:14:42Z,2024-01-09T23:14:43Z,1065,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,touching.his.arm,ambiguous,old,index,nocontact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:15:02Z,2024-01-09T23:15:03Z,691,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,vertical,card,multiple,eng,S
FPPTER201,2024-01-09T23:15:09Z,2024-01-09T23:15:11Z,1980,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,what.he.is.holding.here,ambiguous,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:15:16Z,2024-01-09T23:15:17Z,1162,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,light.coming.in,noun,new,index,contact,complex,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:15:25Z,2024-01-09T23:15:26Z,1278,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.obviously.reflects,ambiguous,old,index,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:15:36Z,2024-01-09T23:15:36Z,433,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.after,pro,old,palm,nocontact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:15:36Z,2024-01-09T23:15:37Z,225,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,yeah,other,other,palm,nocontact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:15:37Z,2024-01-09T23:15:37Z,355,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,so,other,old,palm,nocontact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:15:37Z,2024-01-09T23:15:38Z,561,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,to.more.--,other,new,palm,nocontact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:15:56Z,2024-01-09T23:15:58Z,2190,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:16:02Z,2024-01-09T23:16:03Z,787,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.the.prison,ambiguous,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:16:03Z,2024-01-09T23:16:04Z,841,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,but.he.is,pro,new,palm,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:16:05Z,2024-01-09T23:16:07Z,1592,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.has.been.the.next.picture,pro,other,index,nocontact,complex,down,card,multiple,eng,H
FPPTER201,2024-01-09T23:16:07Z,2024-01-09T23:16:08Z,768,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,before.going.home,other,new,index,contact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:16:08Z,2024-01-09T23:16:09Z,570,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,just.kind.of,other,new,index,contact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:16:10Z,2024-01-09T23:16:11Z,1002,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,just.between.these,pro,other,palm,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:16:29Z,2024-01-09T23:16:30Z,876,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:16:32Z,2024-01-09T23:16:33Z,578,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:16:33Z,2024-01-09T23:16:35Z,1930,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,his.side.of.the.gossip,noun,old,palm,nocontact,complex,vertical,card,multiple,eng,S
FPPTER201,2024-01-09T23:16:35Z,2024-01-09T23:16:35Z,667,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,that.he.heard,pro,old,index,nocontact,complex,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:16:36Z,2024-01-09T23:16:36Z,560,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,obviously.her,pro,old,index,nocontact,simple,vertical,individ,multiple,eng,S
FPPTER201,2024-01-09T23:16:44Z,2024-01-09T23:16:44Z,728,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.is,pro,old,index,contact,complex,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:16:58Z,2024-01-09T23:16:59Z,603,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:17:05Z,2024-01-09T23:17:11Z,5133,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.does.seem.pretty.angry,ambiguous,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:17:11Z,2024-01-09T23:17:12Z,924,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,look.there,pro,old,index,nocontact,simple,down,card,multiple,eng,S
FPPTER201,2024-01-09T23:17:20Z,2024-01-09T23:17:21Z,1307,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,they.are.all.together,ambiguous,new,index,contact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:17:45Z,2024-01-09T23:17:46Z,892,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,up,card,multiple,eng,S
FPPTER201,2024-01-09T23:17:53Z,2024-01-09T23:17:54Z,1058,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,it.is.the.process.of.getting.the.trust,noun,new,index,contact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:18:18Z,2024-01-09T23:18:19Z,801,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,we.had.pictures,noun,other,index,contact,complex,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:18:35Z,2024-01-09T23:18:36Z,705,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,a.lot.of.the.time,other,other,palm,nocontact,complex,down,other,multiple,eng,S
FPPTER201,2024-01-09T23:18:36Z,2024-01-09T23:18:37Z,400,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,thinkning.about,other,new,palm,contact,simple,down,card,multiple,eng,S
FPPTER201,2024-01-09T23:18:37Z,2024-01-09T23:18:37Z,388,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,thinking.about.himself,pro,old,palm,nocontact,simple,down,card,multiple,eng,S
FPPTER201,2024-01-09T23:18:37Z,2024-01-09T23:18:38Z,795,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,except.for.the.last.picture,noun,other,palm,contact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:18:41Z,2024-01-09T23:18:42Z,426,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.the.end,pro,other,palm,contact,simple,down,card,multiple,eng,S
FPPTER201,2024-01-09T23:18:42Z,2024-01-09T23:18:43Z,1561,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.has.the.anxiety,ambiguous,new,palm,contact,complex,down,interior,multiple,eng,H
FPPTER201,2024-01-09T23:18:43Z,2024-01-09T23:18:44Z,641,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,the.fear,noun,new,palm,contact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:18:44Z,2024-01-09T23:18:45Z,1156,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,the.fear,noun,new,palm,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:18:46Z,2024-01-09T23:18:46Z,593,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,dread,noun,new,palm,contact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:18:46Z,2024-01-09T23:18:47Z,1013,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,kind.of.the.more,other,other,index,contact,complex,down,other,multiple,eng,S
FPPTER201,2024-01-09T23:18:47Z,2024-01-09T23:18:48Z,705,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,complex,down,other,multiple,eng,S
FPPTER201,2024-01-09T23:18:56Z,2024-01-09T23:18:57Z,980,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,and.then,other,new,palm,contact,simple,up,interior,multiple,eng,S
FPPTER201,2024-01-09T23:18:59Z,2024-01-09T23:18:59Z,708,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,learning.what.he.did.was.wrong,ambiguous,old,index,nocontact,simple,vertical,interior,multiple,eng,S
FPPTER201,2024-01-09T23:19:01Z,2024-01-09T23:19:02Z,657,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,nice.things.were.before,noun,old,palm,nocontact,simple,up,card,multiple,eng,S
FPPTER201,2024-01-09T23:19:04Z,2024-01-09T23:19:05Z,1065,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,we.hope.he.s.getting.reforming,ambiguous,other,palm,contact,simple,down,card,multiple,eng,S
FPPTER201,2024-01-09T23:19:46Z,2024-01-09T23:19:49Z,2962,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,they.have.their.kind.of.life,ambiguous,new,palm,contact,simple,down,card,multiple,eng,H
FPPTER201,2024-01-09T23:20:34Z,2024-01-09T23:20:35Z,868,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,his.friend.actually.thinks,noun,old,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:20:35Z,2024-01-09T23:20:36Z,1014,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.what.he.saw,ambiguous,new,index,contact,simple,down,individ,multiple,eng,S
FPPTER201,2024-01-09T23:21:01Z,2024-01-09T23:21:02Z,634,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,she.gave.her.version,ambiguous,new,index,nocontact,simple,vertical,interior,multiple,eng,S
FPPTER201,2024-01-09T23:21:27Z,2024-01-09T23:21:29Z,1901,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.obviously.hit.her.very.hard.,ambiguous,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:21:59Z,2024-01-09T23:21:59Z,538,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.happened.first,pro,other,palm,contact,simple,down,interior,multiple,eng,H
FPPTER201,2024-01-09T23:22:01Z,2024-01-09T23:22:01Z,723,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,initial.trauma,noun,new,palm,nocontact,complex,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:22:01Z,2024-01-09T23:22:02Z,656,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.is.kind.of,pro,new,index,contact,simple,down,interior,multiple,eng,S
FPPTER201,2024-01-09T23:22:11Z,2024-01-09T23:22:12Z,684,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,vertical,card,multiple,eng,S
FPPTER201,2024-01-09T23:22:12Z,2024-01-09T23:22:13Z,1351,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,other,index,nocontact,simple,vertical,card,multiple,eng,H
FPPTER201,2024-01-09T23:22:46Z,2024-01-09T23:22:49Z,2630,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,we.can.now.see.why.he.is.so.happy,ambiguous,new,index,contact,complex,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:22:49Z,2024-01-09T23:22:50Z,1354,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.has.his.--,pro,new,index,contact,simple,down,individ,multiple,eng,H
FPPTER201,2024-01-09T23:22:51Z,2024-01-09T23:22:52Z,464,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,when.he.was.in.jail,ambiguous,new,palm,contact,simple,down,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:00:38Z,2024-01-09T23:00:40Z,1092,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,wearing.flip.flops,noun,new,index,contact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:00:54Z,2024-01-09T23:00:56Z,1229,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.doesn.t.seem.too.happy,pro,new,index,contact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:00:57Z,2024-01-09T23:00:58Z,406,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,carrying.a.heavy.bucket,ambiguous,old,index,nocontact,simple,vertical,interior,single,eng,S
FPPTRR201,2024-01-09T23:01:09Z,2024-01-09T23:01:11Z,1306,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,look.at.her,pro,new,index,contact,simple,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:01:25Z,2024-01-09T23:01:25Z,547,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,they.didn.t.even.give.him.a.shirt,ambiguous,old,palm,nocontact,simple,vertical,interior,single,eng,S
FPPTRR201,2024-01-09T23:01:40Z,2024-01-09T23:01:41Z,1315,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,what.do.you.think.he.s.carrying,pro,new,index,contact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:02:12Z,2024-01-09T23:02:12Z,890,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,maybe.he.s,pro,old,index,nocontact,simple,vertical,individ,single,eng,S
FPPTRR201,2024-01-09T23:02:18Z,2024-01-09T23:02:21Z,3096,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,those.are.the.clothes,ambiguous,old,index,nocontact,simple,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:02:21Z,2024-01-09T23:02:22Z,1180,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.s.giving.them.up,ambiguous,old,index,nocontact,complex,down,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:02:41Z,2024-01-09T23:02:44Z,3091,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,there.s.some.barbed.wire.over.here,noun,new,index,contact,complex,down,individ,multiple,eng,H
FPPTRR201,2024-01-09T23:03:20Z,2024-01-09T23:03:22Z,1753,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.also.has.some.sort.of,pro,old,index,nocontact,complex,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:03:22Z,2024-01-09T23:03:23Z,1141,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,checkered.pattern,noun,new,index,contact,simple,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:04:03Z,2024-01-09T23:04:04Z,1402,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,maybe.maybe.this.family,noun,old,index,nocontact,simple,down,individ,multiple,eng,H
FPPTRR201,2024-01-09T23:04:04Z,2024-01-09T23:04:06Z,1474,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.family.was.not.nice,noun,old,index,nocontact,complex,down,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:04:08Z,2024-01-09T23:04:09Z,1099,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,and.it.somehow.led.him,pro,old,index,nocontact,simple,vertical,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:04:10Z,2024-01-09T23:04:11Z,1180,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,to.this.grim.sitation,noun,old,index,nocontact,simple,down,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:04:14Z,2024-01-09T23:04:17Z,3246,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,i.think.you.re.right.because.this,pro,other,index,contact,complex,down,card,multiple,eng,H
FPPTRR201,2024-01-09T23:04:17Z,2024-01-09T23:04:19Z,1311,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.before,pro,other,index,contact,complex,down,card,multiple,eng,S
FPPTRR201,2024-01-09T23:04:19Z,2024-01-09T23:04:20Z,870,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,his.dirty.clothes,noun,other,index,nocontact,simple,vertical,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:04:25Z,2024-01-09T23:04:26Z,631,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.the.same.outfit,noun,old,index,nocontact,simple,down,individ,multiple,eng,S
FPPTRR201,2024-01-09T23:04:26Z,2024-01-09T23:04:27Z,874,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,the.same.outfit.as.that,ambiguous,old,index,nocontact,simple,down,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:04:59Z,2024-01-09T23:05:00Z,1308,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,so.i.see.a.bench,noun,new,palm,contact,simple,down,individ,multiple,eng,S
FPPTRR201,2024-01-09T23:05:06Z,2024-01-09T23:05:11Z,5217,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,is.this.our.protagonist,noun,new,index,contact,simple,down,individ,multiple,eng,H
FPPTRR201,2024-01-09T23:05:15Z,2024-01-09T23:05:16Z,1079,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.has.whole.pants,ambiguous,old,palm,nocontact,simple,down,interior,multiple,eng,S
FPPTRR201,2024-01-09T23:05:43Z,2024-01-09T23:05:43Z,945,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,is.that.the.guy,noun,new,index,contact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:05:43Z,2024-01-09T23:05:44Z,983,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,in.the.picture,noun,old,index,nocontact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:05:44Z,2024-01-09T23:05:45Z,450,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,--,other,old,index,nocontact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:05:45Z,2024-01-09T23:05:46Z,640,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,is.he.the.same,pro,old,index,nocontact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:05:46Z,2024-01-09T23:05:48Z,1577,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,he.has.a.beard,ambiguous,new,index,contact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:06:27Z,2024-01-09T23:06:31Z,3355,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,who.is.this,pro,new,index,contact,simple,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:06:46Z,2024-01-09T23:06:49Z,3426,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,looks.like.he.s.wearing.a.ball.and.chains,ambiguous,new,index,contact,simple,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:06:55Z,2024-01-09T23:06:57Z,1992,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,she.s.the.witness,pro,new,index,contact,simple,down,individ,single,eng,H
FPPTRR201,2024-01-09T23:07:03Z,2024-01-09T23:07:04Z,1610,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,this.is.him,pro,new,index,contact,simple,down,individ,multiple,eng,H
FPPTRR201,2024-01-09T23:07:10Z,2024-01-09T23:07:11Z,898,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,does.he.look.remorseful,pro,old,index,nocontact,simple,down,individ,single,eng,S
FPPTRR201,2024-01-09T23:07:32Z,2024-01-09T23:07:34Z,2176,FPPT-ENG-Phase1-20190213-v6-ALS-v1.eaf,does.she,pro,new,index,contact,simple,down,individ,multiple,eng,H
